,fund_id,currency,inception_date,tag,total_assets,yield,return_ytd,years_up,years_down,category_ratio_net_annual_expense,2014_category_return,2012_return_category,2018_return_category,category_return_1year,cash_percent_of_portfolio,pc_ratio,2011_return_category,ytd_return_fund,2014_return_fund,category_return_1month,2013_return_fund,fund_return_3months,ytd_return_category,pb_ratio,2017_category_return,1_year_return_fund,pe_ratio,2015_return_fund,portfolio_convertable,3_months_return_category,portfolio_others,2016_return_fund,mmc,stock_percent_of_portfolio,2016_return_category,ps_ratio,2011_return_fund,2010_return_fund,fund_return_3years_x,2012_fund_return,2018_return_fund,2017_return_fund,category_return_2015,1_month_fund_return,bond_percentage_of_porfolio,portfolio_preferred,2010_return_category,2013_category_return,fund_ratio_net_annual_expense,portfolio_communication_allocation,portfolio_financial_services,portfolio_industrials_allocation,portfolio_tech_allocation,portfolio_materials_basic_allocation,portfolio_energy_allocation,portfolio_consumer_defence_allocation,portfolio_healthcare_allocation,portfolio_property_allocation,portfolio_utils_allocation,portfolio_cyclical_consumer_allocation,category,parent_company,fund_name,bb_rating,us_govt_bond_rating,below_b_rating,others_rating,maturity_bond,b_rating,a_rating,aaa_rating,aa_rating,bbb_rating,duration_bond,3yrs_treynor_ratio_fund,3_years_alpha_fund,3years_category_std,3yrs_sharpe_ratio_fund,3yrs_treynor_ratio_category,3_years_return_mean_annual_fund,fund_beta_3years,3years_fund_r_squared,3years_fund_std,category_beta_3years,fund_return_3years_y,3_years_alpha_category,3_years_return_mean_annual_category,3yrs_sharpe_ratio_category,3years_category_r_squared,3_years_return_category,category_r_squared_5years,5yrs_sharpe_ratio_fund,5_years_alpha_fund,5years_fund_r_squared,5years_fund_std,5yrs_sharpe_ratio_category,5_years_beta_fund,5yrs_treynor_ratio_fund,5_years_return_mean_annual_fund,5_years_return_mean_annual_category,5yrs_treynor_ratio_category,5_years_return_fund,5_years_alpha_category,5_years_beta_category,5years_category_std,5_years_return_category,10years_category_r_squared,10yrs_sharpe_ratio_fund,10_years_alpha_fund,10years_fund_r_squared,10years_fund_std,10yrs_sharpe_ratio_category,10_years_beta_fund,10yrs_treynor_ratio_fund,10_years_return_mean_annual_category,10yrs_treynor_ratio_category,10_years_return_fund,10_years_alpha_category,10_years_beta_category,10years_category_std,10_years_return_mean_annual_fund,10_years_return_category,investment_class_0.0,investment_class_1.0,investment_class_2.0,fund_size_0.0,fund_size_1.0,fund_size_2.0,total_assets_t,category_ratio_net_annual_expense_t
2440,eec14c14-2886-4cc6-94c8-a42448fe83f3,USD,2005-04-28,54854,13010000.0,4.0,2.0,8.0,5.0,0.91,2.0,8.0,-1.0,0.0,14.0,0.0,3.0,2.0,-2.0,1.0,-4.0,2.0,3.0,0.0,7.0,2.0,0.0,-5.0,3.0,3.0,0.0,10.0,0.0,0.0,4.0,0.0,3.0,4.0,2.0,4.0,-0.0,1.0,-4.0,1.0,83.0,0.0,6.0,-3.0,1.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,World Bond,Aberdeen,Aberdeen Global Unconstrained Fixed Income Fund Class C,0.0,0.0,0.0,0.0,2.785,0.0,0.0,0.0,0.0,0.0,1.985,6.02,0.98,0.05,0.46,0.01,0.2,0.18,4.97,2.4,0.01,2.41,0.0,0.0,0.0,0.42,2.17,0.32,-0.12,-0.97,4.66,3.67,0.0,0.28,-1.82,0.03,0.0,0.0,0.3,-0.01,0.01,0.05,1.1,0.28,0.42,-0.46,20.05,4.82,0.01,0.76,2.56,0.0,0.11,2.39,0.01,0.01,0.06,0.21,3.95,0,0,1,1,0,0,20.939409633849166,-0.09193858146067385
2441,4faa4496-cf3b-49a3-ab20-cefdc885080b,USD,2014-04-29,107144,82500000.0,7.0,7.0,2.0,2.0,0.79,4.0,9.0,-5.0,3.0,11.0,5.0,3.0,7.0,3.0,1.0,4.0,7.0,7.0,1.0,10.0,4.0,12.0,-4.0,3.0,7.0,8.0,7.0,33670.0,21.0,7.0,1.0,1.0,9.0,7.0,9.0,-2.0,10.0,-2.0,1.0,48.0,3.0,9.0,5.0,0.74,6.97,15.88,4.82,8.3,5.83,18.08,7.67,5.8,9.28,5.01,12.38,Allocation - 30% to 50% Equity,Hartford Mutual Funds,Hartford Multi-Asset Income Fund Class R5,18.8,0.0,4.04,11.61,7.61,23.41,9.05,7.09,2.35,23.65,3.53,8.87,1.36,0.05,1.24,0.05,0.59,0.67,77.19,4.63,0.01,7.22,-0.01,0.0,0.01,0.88,5.53,0.89,0.55,-0.49,82.36,10.34,0.01,0.97,4.04,0.41,0.0,0.04,0.0,-0.01,0.01,0.06,3.69,0.91,0.96,-0.3,86.08,12.74,0.01,1.01,10.29,0.01,0.1,0.0,0.0,0.01,0.07,0.9,7.87,0,0,1,1,0,0,23.982239684141057,-0.2212722344967725
2442,6337ed6e-d78b-4e96-a582-cda8e7c02cc2,USD,2017-04-19,117278,391360000.0,2.0,12.0,0.0,1.0,0.94,8.0,14.0,-6.0,7.0,0.0,12.0,-2.0,12.0,5.0,1.0,34.0,12.0,13.0,3.0,20.0,11.0,18.0,-3.0,0.0,13.0,0.0,8.0,44482.0,100.0,11.0,1.0,-2.0,19.0,0.0,15.0,-4.0,25.0,-2.0,2.0,0.0,0.0,19.0,34.0,0.75,1.66,12.03,25.12,0.0,10.88,3.58,24.26,10.09,1.76,1.76,8.87,Large Blend,Ivy Funds,Ivy ProShares S&P 500 Dividend Aristocrats Index Fund Class A,0.0,0.0,0.0,0.0,2.785,0.0,0.0,0.0,0.0,0.0,1.985,6.15,-0.59,0.11,0.74,0.11,0.62,0.98,81.91,9.66,0.01,0.0,-0.01,0.01,0.01,0.92,11.84,0.93,0.55,-0.49,82.36,10.34,0.01,0.97,4.04,0.41,0.01,0.08,0.0,-0.02,0.01,0.12,8.91,0.94,0.96,-0.3,86.08,12.74,0.01,1.01,10.29,0.01,0.14,0.0,-0.01,0.01,0.13,0.9,14.54,1,0,0,1,0,0,26.675851558173242,-0.06084838954738362
2443,b2954de6-c91e-42de-9331-b42ad96b05b5,USD,2017-07-30,135134,349540000.0,0.0,15.0,0.0,1.0,1.15,1.0,17.0,-13.0,-0.0,4.0,3.0,-4.0,15.0,4.0,-2.0,33.0,15.0,13.0,2.0,12.0,0.0,12.0,-9.0,0.0,13.0,0.0,16.0,1788.0,96.0,21.0,0.0,-5.0,31.0,13.0,15.0,-12.0,16.0,-5.0,-3.0,0.0,0.0,26.0,34.0,1.49,0.69,16.97,16.41,15.51,4.34,3.8,3.94,16.31,7.66,2.69,11.68,Small Blend,JPMorgan,JPMorgan Small Cap Core Fund Class R2,0.0,0.0,0.0,0.0,2.785,0.0,0.0,0.0,0.0,0.0,1.985,8.76,-3.58,0.16,0.72,0.08,1.13,1.31,69.84,16.87,0.01,12.81,-0.05,0.01,0.01,0.68,10.17,0.65,0.44,-5.4,67.88,17.06,0.0,1.26,4.94,0.69,0.01,0.04,7.01,-0.06,0.01,0.15,5.62,0.76,0.86,-3.94,79.36,18.56,0.01,1.3,11.67,0.01,0.12,15.65,-0.03,0.01,0.17,1.36,14.67,1,0,0,0,0,1,26.476226153465834,0.1451970781039751
2444,44016002-8e47-4074-abac-37f55295ec82,USD,2017-04-02,231119,93280000.0,5.0,4.0,0.0,1.0,1.03,5.0,7.0,-2.0,3.0,4.0,0.0,5.0,4.0,4.0,1.0,-0.0,4.0,4.0,0.0,6.0,3.0,0.0,-1.0,4.0,4.0,0.0,4.0,0.0,0.0,5.0,0.0,5.0,9.0,0.0,8.0,-1.0,3.0,-1.0,1.0,92.0,0.0,8.0,-0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Multisector Bond,American Beacon,American Beacon TwentyFour Strategic Income Fund Ultra Class,0.0,0.0,0.0,0.0,2.785,0.0,0.0,0.0,0.0,0.0,1.985,6.15,-0.59,0.03,0.74,0.06,0.62,0.98,81.91,9.66,0.0,0.0,0.03,0.0,0.01,0.29,4.58,0.24,0.55,-0.49,82.36,10.34,0.01,0.97,4.04,0.41,0.0,0.0,0.0,0.01,0.0,0.03,2.93,0.21,0.96,-0.3,86.08,12.74,0.01,1.01,10.29,0.01,-0.02,0.0,0.04,0.01,0.05,0.9,6.69,0,0,1,1,0,0,24.190353944892877,0.029797080595735048
2445,ddb54752-184e-4b62-8fdf-3178507da21f,USD,2011-10-31,81953,329320000.0,0.0,10.0,3.0,4.0,1.36,-3.0,18.0,-16.0,-9.0,3.0,6.0,-17.0,10.0,-5.0,1.0,-0.0,10.0,10.0,1.0,34.0,-15.0,12.0,-10.0,0.0,10.0,0.0,9.0,2883.0,97.0,8.0,1.0,-12.0,25.0,8.0,34.0,-20.0,36.0,-14.0,1.0,0.0,0.0,21.0,-0.0,2.28,0.69,10.84,14.07,15.0,11.58,2.77,8.5,8.36,6.55,3.92,17.72,Diversified Emerging Mkts,Fidelity Investments,Fidelity Advisor Emerging Markets Discovery Fund Class C,0.0,0.0,0.0,0.0,2.785,0.0,0.0,0.0,0.0,0.0,1.985,7.12,0.58,0.13,0.58,0.08,0.74,0.99,65.06,12.97,0.01,8.35,0.01,0.01,0.01,0.67,9.11,0.71,0.22,0.72,71.2,13.6,0.0,0.96,2.29,0.32,0.0,0.02,2.99,0.0,0.01,0.15,2.61,0.82,0.96,-0.3,86.08,12.74,0.01,1.01,10.29,0.01,0.08,0.0,-0.0,0.01,0.19,0.9,8.92,1,0,0,0,1,0,26.371228909674198,0.3346191317951983
2446,e71c3694-5abc-4236-8100-8b7382494e8c,USD,1996-07-02,142154,76330000.0,2.0,14.0,16.0,6.0,1.62,-8.0,18.0,-5.0,0.0,1.0,7.0,-19.0,14.0,-41.0,0.0,5.0,14.0,0.0,1.0,12.0,-1.0,6.0,5.0,0.0,0.0,0.0,39.0,16771.0,99.0,9.0,1.0,-29.0,28.0,16.0,17.0,-5.0,12.0,-3.0,1.0,0.0,0.0,17.0,13.0,2.0,3.06,17.48,1.6,11.98,11.5,45.91,4.56,0.0,1.01,2.9,0.0,Miscellaneous Region,Voya,Voya Russia Fund Class A,0.0,0.0,0.0,0.0,2.785,0.0,0.0,0.0,0.0,0.0,1.985,17.05,8.63,0.0,0.89,0.0,1.32,0.84,29.86,16.28,0.0,15.62,0.0,0.0,0.0,0.0,0.0,0.0,0.28,3.36,37.74,21.25,0.0,1.09,3.59,0.57,0.0,0.0,4.7,0.0,0.0,0.0,0.0,0.0,0.44,-0.59,61.4,27.81,0.0,1.38,6.39,0.0,0.0,9.28,0.0,0.0,0.0,1.06,0.0,0,0,1,1,0,0,23.8508920003603,0.5514457722887909
2447,50b1b8de-2946-41f4-9f22-eb1c8350c241,USD,1997-02-24,95516,140880000.0,3.0,3.0,17.0,4.0,0.94,10.0,8.0,1.0,4.0,1.0,0.0,10.0,3.0,12.0,1.0,-7.0,3.0,2.0,0.0,3.0,6.0,0.0,3.0,0.0,2.0,1.0,-2.0,0.0,0.0,1.0,0.0,11.0,1.0,2.0,6.0,1.0,5.0,2.0,1.0,98.0,0.0,1.0,-6.0,1.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Muni Single State Long,Nuveen,Nuveen Wisconsin Municipal Bond Fund Class C2,4.69,0.0,1.17,13.19,15.05,1.29,27.95,6.5,30.2,15.01,6.81,0.63,-0.79,0.03,0.19,0.01,0.17,1.03,91.54,3.72,0.01,1.94,-0.01,0.0,0.0,0.95,1.9,0.92,0.81,-0.4,91.71,3.33,0.01,1.06,2.54,0.29,0.0,0.03,3.49,-0.0,0.01,0.03,3.16,0.92,0.82,-1.25,94.03,4.53,0.01,1.18,3.16,0.0,0.04,4.16,-0.01,0.01,0.04,0.35,4.22,1,0,0,0,1,0,24.89447423202972,-0.06084838954738362
2448,c7eaaf50-5e95-4d1d-9d9c-3371dcc4bca9,USD,1993-05-02,35405,6840000000.0,2.0,3.0,19.0,6.0,0.91,2.0,8.0,-1.0,0.0,38.0,0.0,3.0,3.0,6.0,1.0,-3.0,3.0,3.0,0.0,7.0,3.0,0.0,-0.0,1.0,3.0,0.0,5.0,21.0,0.0,4.0,0.0,4.0,9.0,2.0,6.0,-1.0,2.0,-4.0,1.0,45.0,0.0,6.0,-3.0,1.56,0.0,0.0,98.62,0.0,0.0,1.38,0.0,0.0,0.0,0.0,0.0,World Bond,AllianceBernstein,AB Global Bond Fund Class C,7.94,0.0,0.31,1.84,7.71,1.71,22.98,33.44,12.68,19.1,5.39,1.11,0.25,0.05,0.33,0.01,0.17,0.67,71.8,2.34,0.01,2.04,0.0,0.0,0.0,0.42,2.17,0.32,0.69,0.22,77.33,2.46,0.0,0.76,2.23,0.21,0.0,0.0,2.5,-0.01,0.01,0.05,1.1,0.28,1.27,1.74,47.78,3.66,0.01,0.89,5.31,0.0,0.11,5.18,0.01,0.01,0.06,0.43,3.95,1,0,0,0,1,0,31.952419729466822,-0.09193858146067385
2449,80ecb188-3cca-43f1-9736-30d44b8a00f6,USD,2012-11-07,58337,375190000.0,3.0,3.0,4.0,2.0,0.76,5.0,7.0,-0.0,4.0,2.0,3.0,6.0,3.0,6.0,2.0,-3.0,3.0,3.0,1.0,4.0,4.0,40.0,0.0,0.0,3.0,0.0,4.0,4991.0,0.0,3.0,1.0,7.0,6.0,2.0,6.0,-1.0,4.0,-0.0,2.0,96.0,0.0,8.0,-1.0,0.57,0.0,93.75,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0,Intermediate-Term Bond,Columbia,Columbia Bond Fund Advisor Class,0.0,0.0,0.0,18.57,8.69,0.0,10.5,41.42,8.18,21.33,6.0,1.06,0.32,0.03,0.36,0.01,0.2,1.01,97.39,3.03,0.01,2.36,0.0,0.0,0.0,0.88,2.37,0.84,0.7,0.08,97.46,2.87,0.01,0.99,2.02,0.24,0.0,0.02,2.81,0.0,0.01,0.03,2.51,0.75,1.23,0.3,95.38,2.89,0.01,0.99,3.63,0.0,0.05,4.05,0.01,0.01,0.03,0.34,4.56,0,0,1,0,1,0,26.60123988434958,-0.2549840012739943
2450,0c727610-38d9-41fc-bac0-a22c30aa8829,USD,2009-03-17,111077,765970000.0,1.0,10.0,7.0,2.0,1.0,10.0,15.0,-9.0,4.0,4.0,11.0,-1.0,10.0,10.0,0.0,29.0,10.0,11.0,3.0,16.0,11.0,17.0,-4.0,0.0,11.0,0.0,14.0,117299.0,96.0,15.0,3.0,2.0,14.0,13.0,14.0,-2.0,20.0,-4.0,2.0,0.0,0.0,14.0,31.0,0.72,2.53,9.98,12.66,8.65,1.78,8.49,14.29,16.78,7.54,4.53,12.77,Large Value,Carillon Family of Funds,Carillon Eagle Growth & Income Fund Class I,0.0,0.0,0.0,0.0,2.785,0.0,0.0,0.0,0.0,0.0,1.985,14.85,1.94,0.11,1.27,0.09,1.07,0.8,89.18,9.1,0.01,13.19,-0.02,0.01,0.01,0.84,10.01,0.86,0.81,-0.65,91.18,10.32,0.01,0.88,9.28,0.76,0.01,0.07,8.96,-0.03,0.01,0.11,7.2,0.9,1.16,0.17,90.82,12.01,0.01,0.9,15.59,0.01,0.14,14.51,-0.02,0.01,0.13,1.19,13.68,0,0,1,1,0,0,27.875557973203986,0.0
2451,6dda2303-33c9-444e-b8eb-44b8a62ddfa9,USD,2004-02-19,213497,94850000.0,0.0,16.0,11.0,3.0,1.06,10.0,15.0,-2.0,11.0,1.0,11.0,-2.0,16.0,12.0,2.0,40.0,16.0,16.0,4.0,28.0,4.0,22.0,0.0,0.0,16.0,0.0,2.0,33382.0,99.0,3.0,3.0,-2.0,24.0,12.0,13.0,-6.0,24.0,4.0,2.0,0.0,0.0,16.0,34.0,2.28,0.94,7.78,15.59,22.51,1.87,10.19,8.41,15.0,2.44,3.82,11.44,Large Growth,Rydex Funds,Rydex S&P 500 Pure Growth Fund Class C,0.0,0.0,0.0,0.0,2.785,0.0,0.0,0.0,0.0,0.0,1.985,9.33,-2.75,0.13,0.82,0.13,0.99,1.11,86.33,12.84,0.01,11.66,0.01,0.01,0.01,0.84,15.35,0.86,0.61,-3.04,86.98,12.72,0.01,1.06,6.85,0.72,0.01,0.1,8.06,-0.0,0.01,0.13,11.26,0.88,1.05,-1.08,87.98,15.21,0.01,1.12,14.24,0.01,0.15,16.46,-0.01,0.01,0.14,1.37,15.94,0,1,0,1,0,0,24.218696059820765,0.0591996912211203
2452,98f3e2f8-27ad-41ec-9f97-32327313b467,USD,2005-10-30,120806,118990000.0,0.0,11.0,8.0,5.0,1.01,-5.0,18.0,-15.0,-5.0,4.0,5.0,-14.0,11.0,-3.0,1.0,12.0,11.0,10.0,1.0,25.0,-7.0,11.0,-10.0,0.0,10.0,0.0,5.0,14229.0,96.0,1.0,1.0,-9.0,11.0,6.0,13.0,-17.0,24.0,-2.0,0.0,0.0,0.0,10.0,19.0,2.2,5.75,20.49,13.08,12.22,5.42,5.92,13.42,5.43,4.61,3.04,10.62,Foreign Large Blend,Invesco,Invesco International Allocation Fund Class C,0.0,0.0,0.0,0.0,2.785,0.0,0.0,0.0,0.0,0.0,1.985,4.74,-1.9,0.11,0.48,0.06,0.53,0.99,97.19,10.58,0.01,5.97,-0.01,0.01,0.01,0.9,6.62,0.9,0.07,-1.56,97.02,11.85,0.0,0.97,0.14,0.14,0.0,0.01,0.94,-0.0,0.01,0.12,2.1,0.94,0.54,-0.6,97.57,14.74,0.01,0.92,7.75,0.01,0.08,7.61,-0.0,0.01,0.16,0.7,8.43,1,0,0,1,0,0,24.605071283981797,0.009977236485880805
2453,61f61725-3f9a-4d73-a4ff-b331290e2322,USD,2011-11-29,242162,31160000000.0,3.0,4.0,5.0,2.0,0.76,5.0,7.0,-0.0,4.0,1.0,0.0,6.0,4.0,7.0,2.0,-3.0,4.0,3.0,0.0,4.0,6.0,0.0,1.0,1.0,3.0,0.0,3.0,0.0,0.0,3.0,0.0,10.0,8.0,2.0,7.0,-0.0,4.0,-0.0,2.0,99.0,0.0,8.0,-1.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Intermediate-Term Bond,Vanguard,Vanguard Intermediate-Term Bond Index Fund Institutional Plus Shares,0.0,0.0,0.0,0.0,7.3,0.0,16.4,56.03,2.95,24.62,6.14,0.66,-0.08,0.03,0.23,0.01,0.18,1.24,96.16,3.77,0.01,2.11,0.0,0.0,0.0,0.88,2.37,0.84,0.64,-0.1,96.37,3.81,0.01,1.31,1.85,0.27,0.0,0.02,3.22,0.0,0.01,0.03,2.51,0.75,1.06,-0.29,95.34,4.2,0.01,1.44,3.11,0.0,0.05,4.93,0.01,0.01,0.03,0.41,4.56,1,0,0,0,1,0,34.93072454501084,-0.2549840012739943
2454,f214de1f-f9b3-45a3-8827-e4590d307462,USD,2003-07-29,128618,7360000000.0,1.0,14.0,12.0,3.0,1.06,10.0,15.0,-2.0,11.0,2.0,17.0,-2.0,14.0,12.0,2.0,33.0,14.0,16.0,6.0,28.0,17.0,21.0,2.0,0.0,16.0,0.0,12.0,130739.0,98.0,3.0,3.0,-1.0,12.0,15.0,14.0,2.0,24.0,4.0,3.0,0.0,0.0,16.0,34.0,0.62,0.0,2.72,15.45,30.44,9.87,0.0,9.66,24.57,0.0,0.0,7.28,Large Growth,Jensen,Jensen Quality Growth Fund Class I,0.0,0.0,0.0,0.0,2.785,0.0,0.0,0.0,0.0,0.0,1.985,15.73,2.82,0.13,1.35,0.13,1.24,0.89,91.38,10.02,0.01,15.3,0.01,0.01,0.01,0.84,15.35,0.86,1.13,2.86,90.09,10.67,0.01,0.9,13.55,1.08,0.01,0.1,13.06,-0.0,0.01,0.13,11.26,0.88,1.28,1.59,91.34,12.0,0.01,0.9,17.39,0.01,0.15,16.16,-0.01,0.01,0.14,1.32,15.94,0,1,0,1,0,0,32.09336091741002,0.0591996912211203
2455,1dcfa8d0-1b91-44f4-b36a-32f07d116e48,USD,2008-09-30,118547,14700000000.0,3.0,11.0,6.0,4.0,1.01,-5.0,18.0,-15.0,-5.0,6.0,7.0,-14.0,11.0,-3.0,1.0,18.0,11.0,10.0,2.0,25.0,-5.0,14.0,-8.0,0.0,10.0,0.0,2.0,38579.0,94.0,1.0,1.0,-7.0,9.0,7.0,19.0,-14.0,26.0,-2.0,1.0,0.0,0.0,10.0,19.0,0.68,4.29,20.23,9.38,13.71,6.49,9.04,10.96,6.91,3.33,4.62,11.05,Foreign Large Blend,American Funds,American Funds International Growth and Income Fund Class F-2,0.0,0.0,0.0,0.0,2.785,0.0,0.0,0.0,0.0,0.0,1.985,6.41,-0.34,0.11,0.62,0.06,0.64,0.94,95.5,10.22,0.01,7.35,-0.01,0.01,0.01,0.9,6.62,0.9,0.12,-0.81,94.37,10.86,0.0,0.88,0.88,0.18,0.0,0.01,1.57,-0.0,0.01,0.12,2.1,0.94,0.64,0.88,94.88,13.72,0.01,0.85,9.6,0.01,0.08,8.6,-0.0,0.01,0.16,0.77,8.43,1,0,0,1,0,0,33.43881757520397,0.009977236485880805
2456,99dada87-1a2c-45c4-99f4-c0f90ba1916b,USD,2004-08-01,90431,199300000.0,0.0,-5.0,4.0,1.0,0.94,5.0,13.0,-7.0,7.0,5.0,6.0,-3.0,-5.0,1.0,1.0,20.0,-2.0,13.0,2.0,28.0,17.0,15.0,-5.0,0.0,13.0,1.0,8.0,26566.0,93.0,5.0,1.0,-2.0,18.0,-10.0,16.0,-10.0,27.0,-3.0,-8.0,0.0,0.0,15.0,23.0,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Large Blend,Franklin Templeton Investments,Fidelity Advisor 529 Plan - Portfolio 2016,0.0,0.0,0.0,0.0,2.785,0.0,0.0,0.0,0.0,0.0,1.985,-11.57,-1.51,0.11,-0.47,0.11,-0.7,1.0,96.7,20.81,0.01,-10.09,-0.01,0.01,0.01,0.92,11.84,0.93,-0.1,-0.8,96.1,16.84,0.01,0.99,-3.28,0.08,0.01,0.08,-0.52,-0.02,0.01,0.12,8.91,0.94,0.96,-0.3,86.08,12.74,0.01,1.01,10.29,0.01,0.14,0.0,-0.01,0.01,0.13,0.9,14.54,0,1,0,1,0,0,25.493426392942908,-0.06084838954738362
2457,f88d1953-fcc2-45f0-ad34-3b41b8739e97,USD,2000-06-01,222839,629680000.0,0.0,19.0,13.0,5.0,1.06,10.0,15.0,-2.0,11.0,1.0,23.0,-2.0,19.0,7.0,2.0,38.0,19.0,16.0,9.0,28.0,13.0,36.0,13.0,0.0,16.0,0.0,-3.0,146261.0,99.0,3.0,5.0,3.0,11.0,20.0,14.0,3.0,36.0,4.0,2.0,0.0,0.0,16.0,34.0,0.75,0.0,10.41,7.11,39.78,0.0,0.0,0.0,14.39,0.0,0.0,28.3,Large Growth,PGIM Funds (Prudential),PGIM Jennison Focused Growth Fund-Class Z,0.0,0.0,0.0,0.0,2.785,0.0,0.0,0.0,0.0,0.0,1.985,15.65,3.84,0.13,1.17,0.13,1.61,1.18,68.33,15.38,0.01,19.79,0.01,0.01,0.01,0.84,15.35,0.86,0.93,2.1,74.21,15.08,0.01,1.16,11.83,1.23,0.01,0.1,14.53,-0.0,0.01,0.13,11.26,0.88,1.09,0.56,77.84,15.46,0.01,1.07,15.8,0.01,0.15,17.42,-0.01,0.01,0.14,1.45,15.94,0,1,0,1,0,0,27.52311002337888,0.0591996912211203
2458,71bd0e44-15d0-4d55-a9a8-7cb15c260144,USD,1999-10-27,114326,148930000.0,2.0,14.0,14.0,5.0,0.94,11.0,15.0,-6.0,7.0,3.0,12.0,-1.0,14.0,13.0,1.0,32.0,14.0,13.0,3.0,20.0,9.0,15.0,1.0,0.0,13.0,0.0,11.0,86286.0,97.0,10.0,2.0,2.0,14.0,13.0,15.0,-5.0,21.0,-1.0,2.0,0.0,0.0,14.0,32.0,0.55,2.71,15.8,9.61,22.52,2.63,5.09,8.33,15.25,2.49,3.43,12.14,Large Blend,Homestead,Homestead Stock Index Fund,0.0,0.0,0.0,0.0,2.785,0.0,0.0,0.0,0.0,0.0,1.985,11.53,-0.61,0.11,1.06,0.11,1.06,1.0,99.99,10.76,0.01,12.85,-0.01,0.01,0.01,0.92,11.84,0.93,0.86,-0.57,99.99,11.2,0.01,1.0,9.48,0.87,0.01,0.08,10.3,-0.02,0.01,0.12,8.91,0.94,1.16,-0.54,99.99,12.67,0.01,1.0,14.86,0.01,0.14,15.28,-0.01,0.01,0.13,1.26,14.54,1,0,0,1,0,0,24.99001360385585,-0.06084838954738362
2459,30f6a403-fb06-4c53-a2ce-94464e49eac7,USD,2012-12-16,35117,919260000.0,1.0,14.0,5.0,1.0,1.06,10.0,15.0,-2.0,11.0,0.0,14.0,-2.0,14.0,10.0,2.0,35.0,14.0,16.0,4.0,28.0,7.0,19.0,3.0,0.0,16.0,3.0,4.0,65360.0,97.0,3.0,2.0,-2.0,16.0,13.0,16.0,-4.0,24.0,4.0,2.0,0.0,0.0,16.0,34.0,0.65,2.15,13.94,10.82,26.65,1.08,3.53,4.58,17.9,1.73,1.89,15.74,Large Growth,AQR Funds,AQR Large Cap Momentum Style Fund Class N,0.0,0.0,0.0,0.0,2.785,0.0,0.0,0.0,0.0,0.0,1.985,10.98,-1.08,0.13,0.97,0.13,1.06,1.04,89.39,11.84,0.01,12.73,0.01,0.01,0.01,0.84,15.35,0.86,0.75,-1.31,88.04,11.99,0.01,1.0,8.59,0.81,0.01,0.1,9.43,-0.0,0.01,0.13,11.26,0.88,0.96,-0.3,86.08,12.74,0.01,1.01,10.29,0.01,0.15,0.0,-0.01,0.01,0.14,0.9,15.94,0,1,0,1,0,0,28.205507391842914,0.0591996912211203
2460,b9433ad0-79a0-4eea-9707-80ac38d72233,USD,2007-01-31,26261,14830000000.0,2.0,7.0,8.0,3.0,0.46,5.0,12.0,-4.0,3.0,8.0,8.0,-0.0,7.0,6.0,1.0,18.0,7.0,7.0,2.0,12.0,4.0,16.0,-0.0,0.0,7.0,0.0,7.0,84874.0,45.0,6.0,2.0,1.0,11.0,7.0,13.0,-3.0,12.0,-2.0,1.0,47.0,0.0,12.0,12.0,0.68,4.28,13.09,8.76,18.05,4.58,9.19,9.19,15.71,3.04,4.18,9.94,Target-Date 2020,American Funds,American Funds 2020 Target Date Retirement Fund Class A,4.08,0.0,1.13,0.51,5.28,4.07,8.02,72.26,3.04,6.89,4.26,6.98,0.17,0.05,1.1,0.06,0.56,0.78,97.05,4.86,0.01,6.76,-0.0,0.01,0.01,0.94,6.57,0.94,0.8,0.62,95.49,5.73,0.01,0.84,5.39,0.45,0.0,0.04,5.34,-0.0,0.01,0.06,4.58,0.94,1.18,0.71,96.49,8.24,0.01,1.0,9.87,0.01,0.09,10.29,-0.0,0.01,0.08,0.85,9.23,1,0,0,1,0,0,33.45611533631573,-0.6337004100295507
